AcademicYear,AggregateLevel,CountyCode,DistrictCode,SchoolCode,CountyName,DistrictName,SchoolName,CharterSchool,DASS,ReportingCategory,CohortStudents,Regular HS Diploma Graduates (Count),Regular HS Diploma Graduates (Rate),Met UC/CSU Grad Req's (Count),Met UC/CSU Grad Req's (Rate),Seal of Biliteracy (Count),Seal of Biliteracy (Rate),Golden State Seal Merit Diploma (Count),Golden State Seal Merit Diploma (Rate,Graduates Meeting Local Requirements Exemption (Count),Graduates Meeting Local Requirements Exemption (Rate),CPP Completer (Count),CPP Completer (Rate),Adult Ed. HS Diploma (Count),Adult Ed. HS Diploma (Rate),SPED Certificate (Count),SPED Certificate (Rate),GED Completer (Count),GED Completer (Rate),Other Transfer (Count),Other Transfer (Rate),Dropout (Count),Dropout (Rate),Still Enrolled (Count),Still Enrolled (Rate)
2024-25,S,30,10306,3030764,Orange,Orange County Department of Education,ACCESS County Community,No,Yes,GF,257,124,48.2,0,0.0,0,0.0,0,0.0,28,22.6,0,0.0,0,0.0,0,0.0,5,1.9,8,3.1,47,18.3,73,28.4
2024-25,S,30,10306,3030764,Orange,Orange County Department of Education,ACCESS County Community,No,Yes,GM,370,154,41.6,0,0.0,0,0.0,0,0.0,35,22.7,0,0.0,0,0.0,0,0.0,7,1.9,19,5.1,90,24.3,100,27.0
2024-25,S,30,10306,3030764,Orange,Orange County Department of Education,ACCESS County Community,No,Yes,GX,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,10306,3030764,Orange,Orange County Department of Education,ACCESS County Community,No,Yes,RA,19,9,47.4,0,0.0,0,0.0,0,0.0,1,11.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,15.8,7,36.8
2024-25,S,30,10306,3030764,Orange,Orange County Department of Education,ACCESS County Community,No,Yes,RB,25,12,48.0,0,0.0,0,0.0,0,0.0,2,16.7,0,0.0,0,0.0,0,0.0,1,4.0,2,8.0,6,24.0,4,16.0
2024-25,S,30,10306,3030764,Orange,Orange County Department of Education,ACCESS County Community,No,Yes,RD,20,9,45.0,0,0.0,0,0.0,0,0.0,2,22.2,0,0.0,0,0.0,0,0.0,1,5.0,1,5.0,3,15.0,6,30.0
2024-25,S,30,10306,3030764,Orange,Orange County Department of Education,ACCESS County Community,No,Yes,RF,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,10306,3030764,Orange,Orange County Department of Education,ACCESS County Community,No,Yes,RH,470,205,43.6,0,0.0,0,0.0,0,0.0,52,25.4,0,0.0,0,0.0,0,0.0,10,2.1,18,3.8,98,20.9,139,29.6
2024-25,S,30,10306,3030764,Orange,Orange County Department of Education,ACCESS County Community,No,Yes,RI,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,10306,3030764,Orange,Orange County Department of Education,ACCESS County Community,No,Yes,RP,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,10306,3030764,Orange,Orange County Department of Education,ACCESS County Community,No,Yes,RT,16,5,31.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,6.3,6,37.5,4,25.0
2024-25,S,30,10306,3030764,Orange,Orange County Department of Education,ACCESS County Community,No,Yes,RW,73,33,45.2,0,0.0,0,0.0,0,0.0,5,15.2,0,0.0,0,0.0,0,0.0,0,0.0,7,9.6,22,30.1,11,15.1
2024-25,S,30,10306,3030764,Orange,Orange County Department of Education,ACCESS County Community,No,Yes,SD,103,42,40.8,0,0.0,0,0.0,0,0.0,16,38.1,0,0.0,0,0.0,0,0.0,3,2.9,4,3.9,17,16.5,37,35.9
2024-25,S,30,10306,3030764,Orange,Orange County Department of Education,ACCESS County Community,No,Yes,SE,180,80,44.4,0,0.0,0,0.0,0,0.0,24,30.0,0,0.0,0,0.0,0,0.0,2,1.1,5,2.8,49,27.2,44,24.4
2024-25,S,30,10306,3030764,Orange,Orange County Department of Education,ACCESS County Community,No,Yes,SF,33,15,45.5,0,0.0,0,0.0,0,0.0,8,53.3,0,0.0,0,0.0,0,0.0,0,0.0,1,3.0,8,24.2,9,27.3
2024-25,S,30,10306,3030764,Orange,Orange County Department of Education,ACCESS County Community,No,Yes,SH,211,94,44.5,0,0.0,0,0.0,0,0.0,50,53.2,0,0.0,0,0.0,0,0.0,2,0.9,9,4.3,43,20.4,63,29.9
2024-25,S,30,10306,3030764,Orange,Orange County Department of Education,ACCESS County Community,No,Yes,SM,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,10306,3030764,Orange,Orange County Department of Education,ACCESS County Community,No,Yes,SS,605,268,44.3,0,0.0,0,0.0,0,0.0,63,23.5,0,0.0,0,0.0,0,0.0,11,1.8,28,4.6,129,21.3,169,27.9
2024-25,S,30,10306,3030764,Orange,Orange County Department of Education,ACCESS County Community,No,Yes,TA,631,278,44.1,0,0.0,0,0.0,0,0.0,63,22.7,0,0.0,0,0.0,0,0.0,12,1.9,29,4.6,138,21.9,174,27.6
2024-25,S,30,10306,6069553,Orange,Orange County Department of Education,Orange County Special Education,No,Yes,GF,23,8,34.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,13,56.5,2,8.7
2024-25,S,30,10306,6069553,Orange,Orange County Department of Education,Orange County Special Education,No,Yes,GM,12,4,33.3,0,0.0,0,0.0,0,0.0,1,25.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,41.7,3,25.0
2024-25,S,30,10306,6069553,Orange,Orange County Department of Education,Orange County Special Education,No,Yes,RA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,10306,6069553,Orange,Orange County Department of Education,Orange County Special Education,No,Yes,RB,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,10306,6069553,Orange,Orange County Department of Education,Orange County Special Education,No,Yes,RD,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,10306,6069553,Orange,Orange County Department of Education,Orange County Special Education,No,Yes,RF,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,10306,6069553,Orange,Orange County Department of Education,Orange County Special Education,No,Yes,RH,20,7,35.0,0,0.0,0,0.0,0,0.0,1,14.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,45.0,4,20.0
2024-25,S,30,10306,6069553,Orange,Orange County Department of Education,Orange County Special Education,No,Yes,RI,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,10306,6069553,Orange,Orange County Department of Education,Orange County Special Education,No,Yes,RP,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,10306,6069553,Orange,Orange County Department of Education,Orange County Special Education,No,Yes,RT,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,10306,6069553,Orange,Orange County Department of Education,Orange County Special Education,No,Yes,RW,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,10306,6069553,Orange,Orange County Department of Education,Orange County Special Education,No,Yes,SD,35,12,34.3,0,0.0,0,0.0,0,0.0,1,8.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18,51.4,5,14.3
2024-25,S,30,10306,6069553,Orange,Orange County Department of Education,Orange County Special Education,No,Yes,SE,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,10306,6069553,Orange,Orange County Department of Education,Orange County Special Education,No,Yes,SF,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,10306,6069553,Orange,Orange County Department of Education,Orange County Special Education,No,Yes,SH,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,10306,6069553,Orange,Orange County Department of Education,Orange County Special Education,No,Yes,SS,25,9,36.0,0,0.0,0,0.0,0,0.0,1,11.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14,56.0,2,8.0
2024-25,S,30,10306,6069553,Orange,Orange County Department of Education,Orange County Special Education,No,Yes,TA,35,12,34.3,0,0.0,0,0.0,0,0.0,1,8.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18,51.4,5,14.3
2024-25,S,30,66431,1,Orange,Anaheim Union High,"Nonpublic, Nonsectarian Schools",No,No,GF,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66431,1,Orange,Anaheim Union High,"Nonpublic, Nonsectarian Schools",No,No,GM,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66431,1,Orange,Anaheim Union High,"Nonpublic, Nonsectarian Schools",No,No,RA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66431,1,Orange,Anaheim Union High,"Nonpublic, Nonsectarian Schools",No,No,RB,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66431,1,Orange,Anaheim Union High,"Nonpublic, Nonsectarian Schools",No,No,RD,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66431,1,Orange,Anaheim Union High,"Nonpublic, Nonsectarian Schools",No,No,RF,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66431,1,Orange,Anaheim Union High,"Nonpublic, Nonsectarian Schools",No,No,RH,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66431,1,Orange,Anaheim Union High,"Nonpublic, Nonsectarian Schools",No,No,RI,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66431,1,Orange,Anaheim Union High,"Nonpublic, Nonsectarian Schools",No,No,RP,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66431,1,Orange,Anaheim Union High,"Nonpublic, Nonsectarian Schools",No,No,RT,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66431,1,Orange,Anaheim Union High,"Nonpublic, Nonsectarian Schools",No,No,RW,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66431,1,Orange,Anaheim Union High,"Nonpublic, Nonsectarian Schools",No,No,SD,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66431,1,Orange,Anaheim Union High,"Nonpublic, Nonsectarian Schools",No,No,SF,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66431,1,Orange,Anaheim Union High,"Nonpublic, Nonsectarian Schools",No,No,SH,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66431,1,Orange,Anaheim Union High,"Nonpublic, Nonsectarian Schools",No,No,SS,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66431,1,Orange,Anaheim Union High,"Nonpublic, Nonsectarian Schools",No,No,TA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66431,140707,Orange,Anaheim Union High,Cambridge Virtual Academy,No,No,GF,17,17,100.0,14,82.4,5,29.4,5,29.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2024-25,S,30,66431,140707,Orange,Anaheim Union High,Cambridge Virtual Academy,No,No,GM,20,19,95.0,15,78.9,5,26.3,3,15.8,0,0.0,1,5.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2024-25,S,30,66431,140707,Orange,Anaheim Union High,Cambridge Virtual Academy,No,No,RA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66431,140707,Orange,Anaheim Union High,Cambridge Virtual Academy,No,No,RB,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66431,140707,Orange,Anaheim Union High,Cambridge Virtual Academy,No,No,RD,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66431,140707,Orange,Anaheim Union High,Cambridge Virtual Academy,No,No,RF,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66431,140707,Orange,Anaheim Union High,Cambridge Virtual Academy,No,No,RH,23,22,95.7,17,77.3,8,36.4,3,13.6,0,0.0,1,4.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2024-25,S,30,66431,140707,Orange,Anaheim Union High,Cambridge Virtual Academy,No,No,RI,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66431,140707,Orange,Anaheim Union High,Cambridge Virtual Academy,No,No,RP,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66431,140707,Orange,Anaheim Union High,Cambridge Virtual Academy,No,No,RT,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66431,140707,Orange,Anaheim Union High,Cambridge Virtual Academy,No,No,RW,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66431,140707,Orange,Anaheim Union High,Cambridge Virtual Academy,No,No,SD,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66431,140707,Orange,Anaheim Union High,Cambridge Virtual Academy,No,No,SE,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66431,140707,Orange,Anaheim Union High,Cambridge Virtual Academy,No,No,SH,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66431,140707,Orange,Anaheim Union High,Cambridge Virtual Academy,No,No,SS,34,33,97.1,27,81.8,10,30.3,8,24.2,0,0.0,1,2.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2024-25,S,30,66431,140707,Orange,Anaheim Union High,Cambridge Virtual Academy,No,No,TA,37,36,97.3,29,80.6,10,27.8,8,22.2,0,0.0,1,2.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2024-25,S,30,66431,3030038,Orange,Anaheim Union High,Cypress High,No,No,GF,326,317,97.2,266,83.9,149,47.0,186,58.7,0,0.0,5,1.5,0,0.0,1,0.3,0,0.0,0,0.0,3,0.9,0,0.0
2024-25,S,30,66431,3030038,Orange,Anaheim Union High,Cypress High,No,No,GM,346,329,95.1,223,67.8,76,23.1,150,45.6,0,0.0,7,2.0,0,0.0,1,0.3,0,0.0,0,0.0,9,2.6,0,0.0
2024-25,S,30,66431,3030038,Orange,Anaheim Union High,Cypress High,No,No,GX,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66431,3030038,Orange,Anaheim Union High,Cypress High,No,No,RA,248,237,95.6,216,91.1,112,47.3,180,75.9,0,0.0,6,2.4,0,0.0,1,0.4,0,0.0,0,0.0,4,1.6,0,0.0
2024-25,S,30,66431,3030038,Orange,Anaheim Union High,Cypress High,No,No,RB,15,15,100.0,12,80.0,2,13.3,4,26.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2024-25,S,30,66431,3030038,Orange,Anaheim Union High,Cypress High,No,No,RD,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66431,3030038,Orange,Anaheim Union High,Cypress High,No,No,RF,38,38,100.0,33,86.8,12,31.6,29,76.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2024-25,S,30,66431,3030038,Orange,Anaheim Union High,Cypress High,No,No,RH,197,190,96.4,112,58.9,64,33.7,56,29.5,0,0.0,3,1.5,0,0.0,0,0.0,0,0.0,0,0.0,4,2.0,0,0.0
2024-25,S,30,66431,3030038,Orange,Anaheim Union High,Cypress High,No,No,RI,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66431,3030038,Orange,Anaheim Union High,Cypress High,No,No,RP,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66431,3030038,Orange,Anaheim Union High,Cypress High,No,No,RT,30,30,100.0,23,76.7,10,33.3,13,43.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2024-25,S,30,66431,3030038,Orange,Anaheim Union High,Cypress High,No,No,RW,137,130,94.9,90,69.2,24,18.5,53,40.8,0,0.0,3,2.2,0,0.0,1,0.7,0,0.0,0,0.0,3,2.2,0,0.0
2024-25,S,30,66431,3030038,Orange,Anaheim Union High,Cypress High,No,No,SD,48,39,81.3,14,35.9,3,7.7,7,17.9,0,0.0,0,0.0,0,0.0,2,4.2,0,0.0,0,0.0,7,14.6,0,0.0
2024-25,S,30,66431,3030038,Orange,Anaheim Union High,Cypress High,No,No,SE,41,39,95.1,17,43.6,8,20.5,4,10.3,0,0.0,0,0.0,0,0.0,1,2.4,0,0.0,0,0.0,1,2.4,0,0.0
2024-25,S,30,66431,3030038,Orange,Anaheim Union High,Cypress High,No,No,SF,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66431,3030038,Orange,Anaheim Union High,Cypress High,No,No,SH,32,29,90.6,10,34.5,6,20.7,4,13.8,0,0.0,0,0.0,0,0.0,1,3.1,0,0.0,0,0.0,2,6.3,0,0.0
2024-25,S,30,66431,3030038,Orange,Anaheim Union High,Cypress High,No,No,SS,475,457,96.2,325,71.1,156,34.1,199,43.5,0,0.0,7,1.5,0,0.0,2,0.4,0,0.0,0,0.0,9,1.9,0,0.0
2024-25,S,30,66431,3030038,Orange,Anaheim Union High,Cypress High,No,No,TA,673,647,96.1,489,75.6,225,34.8,336,51.9,0,0.0,12,1.8,0,0.0,2,0.3,0,0.0,0,0.0,12,1.8,0,0.0
2024-25,S,30,66431,3030228,Orange,Anaheim Union High,Anaheim High,No,No,GF,292,282,96.6,237,84.0,108,38.3,77,27.3,0,0.0,0,0.0,0,0.0,5,1.7,0,0.0,0,0.0,5,1.7,0,0.0
2024-25,S,30,66431,3030228,Orange,Anaheim Union High,Anaheim High,No,No,GM,312,284,91.0,188,66.2,77,27.1,64,22.5,0,0.0,0,0.0,0,0.0,15,4.8,0,0.0,0,0.0,13,4.2,0,0.0
2024-25,S,30,66431,3030228,Orange,Anaheim Union High,Anaheim High,No,No,RA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66431,3030228,Orange,Anaheim Union High,Anaheim High,No,No,RB,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66431,3030228,Orange,Anaheim Union High,Anaheim High,No,No,RD,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66431,3030228,Orange,Anaheim Union High,Anaheim High,No,No,RF,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66431,3030228,Orange,Anaheim Union High,Anaheim High,No,No,RH,563,529,94.0,396,74.9,177,33.5,127,24.0,0,0.0,0,0.0,0,0.0,17,3.0,0,0.0,0,0.0,17,3.0,0,0.0
2024-25,S,30,66431,3030228,Orange,Anaheim Union High,Anaheim High,No,No,RI,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66431,3030228,Orange,Anaheim Union High,Anaheim High,No,No,RP,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66431,3030228,Orange,Anaheim Union High,Anaheim High,No,No,RT,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66431,3030228,Orange,Anaheim Union High,Anaheim High,No,No,RW,19,17,89.5,15,88.2,3,17.6,5,29.4,0,0.0,0,0.0,0,0.0,1,5.3,0,0.0,0,0.0,1,5.3,0,0.0
2024-25,S,30,66431,3030228,Orange,Anaheim Union High,Anaheim High,No,No,SD,100,74,74.0,36,48.6,8,10.8,7,9.5,0,0.0,0,0.0,0,0.0,20,20.0,0,0.0,0,0.0,6,6.0,0,0.0
2024-25,S,30,66431,3030228,Orange,Anaheim Union High,Anaheim High,No,No,SE,206,179,86.9,112,62.6,14,7.8,12,6.7,0,0.0,0,0.0,0,0.0,15,7.3,0,0.0,0,0.0,12,5.8,0,0.0
2024-25,S,30,66431,3030228,Orange,Anaheim Union High,Anaheim High,No,No,SF,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66431,3030228,Orange,Anaheim Union High,Anaheim High,No,No,SH,84,75,89.3,50,66.7,17,22.7,12,16.0,0,0.0,0,0.0,0,0.0,2,2.4,0,0.0,0,0.0,7,8.3,0,0.0
2024-25,S,30,66431,3030228,Orange,Anaheim Union High,Anaheim High,No,No,SS,590,554,93.9,415,74.9,180,32.5,137,24.7,0,0.0,0,0.0,0,0.0,20,3.4,0,0.0,0,0.0,16,2.7,0,0.0
2024-25,S,30,66431,3030228,Orange,Anaheim Union High,Anaheim High,No,No,TA,604,566,93.7,425,75.1,185,32.7,141,24.9,0,0.0,0,0.0,0,0.0,20,3.3,0,0.0,0,0.0,18,3.0,0,0.0
2024-25,S,30,66431,3030384,Orange,Anaheim Union High,Polaris High,No,No,GF,230,214,93.0,67,31.3,11,5.1,12,5.6,10,4.7,1,0.4,0,0.0,0,0.0,0,0.0,0,0.0,15,6.5,0,0.0
2024-25,S,30,66431,3030384,Orange,Anaheim Union High,Polaris High,No,No,GM,200,186,93.0,24,12.9,4,2.2,3,1.6,17,9.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14,7.0,0,0.0
2024-25,S,30,66431,3030384,Orange,Anaheim Union High,Polaris High,No,No,GX,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66431,3030384,Orange,Anaheim Union High,Polaris High,No,No,RA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66431,3030384,Orange,Anaheim Union High,Polaris High,No,No,RB,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66431,3030384,Orange,Anaheim Union High,Polaris High,No,No,RD,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66431,3030384,Orange,Anaheim Union High,Polaris High,No,No,RF,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66431,3030384,Orange,Anaheim Union High,Polaris High,No,No,RH,367,338,92.1,67,19.8,15,4.4,8,2.4,24,7.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29,7.9,0,0.0
2024-25,S,30,66431,3030384,Orange,Anaheim Union High,Polaris High,No,No,RI,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66431,3030384,Orange,Anaheim Union High,Polaris High,No,No,RP,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66431,3030384,Orange,Anaheim Union High,Polaris High,No,No,RT,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66431,3030384,Orange,Anaheim Union High,Polaris High,No,No,RW,31,30,96.8,12,40.0,0,0.0,5,16.7,0,0.0,1,3.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2024-25,S,30,66431,3030384,Orange,Anaheim Union High,Polaris High,No,No,SD,29,28,96.6,7,25.0,0,0.0,1,3.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.4,0,0.0
2024-25,S,30,66431,3030384,Orange,Anaheim Union High,Polaris High,No,No,SE,156,138,88.5,10,7.2,0,0.0,1,0.7,14,10.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18,11.5,0,0.0
2024-25,S,30,66431,3030384,Orange,Anaheim Union High,Polaris High,No,No,SF,12,8,66.7,0,0.0,0,0.0,0,0.0,1,12.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,33.3,0,0.0
2024-25,S,30,66431,3030384,Orange,Anaheim Union High,Polaris High,No,No,SH,99,93,93.9,15,16.1,2,2.2,1,1.1,18,19.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,6.1,0,0.0
2024-25,S,30,66431,3030384,Orange,Anaheim Union High,Polaris High,No,No,SM,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66431,3030384,Orange,Anaheim Union High,Polaris High,No,No,SS,413,383,92.7,80,20.9,15,3.9,11,2.9,27,7.0,1,0.2,0,0.0,0,0.0,0,0.0,0,0.0,29,7.0,0,0.0
2024-25,S,30,66431,3030384,Orange,Anaheim Union High,Polaris High,No,No,TA,432,402,93.1,92,22.9,15,3.7,15,3.7,27,6.7,1,0.2,0,0.0,0,0.0,0,0.0,0,0.0,29,6.7,0,0.0
2024-25,S,30,66431,3030616,Orange,Anaheim Union High,Oxford Academy,No,No,GF,118,116,98.3,115,99.1,106,91.4,105,90.5,0,0.0,2,1.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2024-25,S,30,66431,3030616,Orange,Anaheim Union High,Oxford Academy,No,No,GM,88,85,96.6,85,100.0,71,83.5,80,94.1,0,0.0,2,2.3,0,0.0,0,0.0,1,1.1,0,0.0,0,0.0,0,0.0
2024-25,S,30,66431,3030616,Orange,Anaheim Union High,Oxford Academy,No,No,RA,127,122,96.1,121,99.2,112,91.8,118,96.7,0,0.0,4,3.1,0,0.0,0,0.0,1,0.8,0,0.0,0,0.0,0,0.0
2024-25,S,30,66431,3030616,Orange,Anaheim Union High,Oxford Academy,No,No,RB,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
