Academic Year,Aggregate Level,County Code,District Code,School Code,County Name,District Name,School Name,Charter School,DASS,Reporting Category,ChronicAbsenteeismEligibleCumulativeEnrollment,ChronicAbsenteeismCount,ChronicAbsenteeismRate
2024-25,S,30,66621,6071112,Orange,Orange Unified,Linda Vista Elementary,No,No,RP,*,*,*
2024-25,S,30,66621,6071112,Orange,Orange Unified,Linda Vista Elementary,No,No,RT,24,2,8.3
2024-25,S,30,66621,6071112,Orange,Orange Unified,Linda Vista Elementary,No,No,RW,95,8,8.4
2024-25,S,30,66621,6071112,Orange,Orange Unified,Linda Vista Elementary,No,No,SD,41,5,12.2
2024-25,S,30,66621,6071112,Orange,Orange Unified,Linda Vista Elementary,No,No,SE,23,0,0.0
2024-25,S,30,66621,6071112,Orange,Orange Unified,Linda Vista Elementary,No,No,SF,*,*,*
2024-25,S,30,66621,6071112,Orange,Orange Unified,Linda Vista Elementary,No,No,SH,*,*,*
2024-25,S,30,66621,6071112,Orange,Orange Unified,Linda Vista Elementary,No,No,SS,128,13,10.2
2024-25,S,30,66621,6071112,Orange,Orange Unified,Linda Vista Elementary,No,No,TA,300,18,6.0
2024-25,S,30,66621,6071120,Orange,Orange Unified,Nohl Canyon Elementary,No,No,GF,276,10,3.6
2024-25,S,30,66621,6071120,Orange,Orange Unified,Nohl Canyon Elementary,No,No,GM,254,14,5.5
2024-25,S,30,66621,6071120,Orange,Orange Unified,Nohl Canyon Elementary,No,No,GR13,199,7,3.5
2024-25,S,30,66621,6071120,Orange,Orange Unified,Nohl Canyon Elementary,No,No,GR46,250,9,3.6
2024-25,S,30,66621,6071120,Orange,Orange Unified,Nohl Canyon Elementary,No,No,GRTK8,530,24,4.5
2024-25,S,30,66621,6071120,Orange,Orange Unified,Nohl Canyon Elementary,No,No,GRTKKN,81,8,9.9
2024-25,S,30,66621,6071120,Orange,Orange Unified,Nohl Canyon Elementary,No,No,RA,115,3,2.6
2024-25,S,30,66621,6071120,Orange,Orange Unified,Nohl Canyon Elementary,No,No,RB,*,*,*
2024-25,S,30,66621,6071120,Orange,Orange Unified,Nohl Canyon Elementary,No,No,RD,17,3,17.6
2024-25,S,30,66621,6071120,Orange,Orange Unified,Nohl Canyon Elementary,No,No,RF,23,0,0.0
2024-25,S,30,66621,6071120,Orange,Orange Unified,Nohl Canyon Elementary,No,No,RH,123,10,8.1
2024-25,S,30,66621,6071120,Orange,Orange Unified,Nohl Canyon Elementary,No,No,RI,*,*,*
2024-25,S,30,66621,6071120,Orange,Orange Unified,Nohl Canyon Elementary,No,No,RP,*,*,*
2024-25,S,30,66621,6071120,Orange,Orange Unified,Nohl Canyon Elementary,No,No,RT,52,1,1.9
2024-25,S,30,66621,6071120,Orange,Orange Unified,Nohl Canyon Elementary,No,No,RW,197,7,3.6
2024-25,S,30,66621,6071120,Orange,Orange Unified,Nohl Canyon Elementary,No,No,SD,36,6,16.7
2024-25,S,30,66621,6071120,Orange,Orange Unified,Nohl Canyon Elementary,No,No,SE,36,2,5.6
2024-25,S,30,66621,6071120,Orange,Orange Unified,Nohl Canyon Elementary,No,No,SH,*,*,*
2024-25,S,30,66621,6071120,Orange,Orange Unified,Nohl Canyon Elementary,No,No,SS,114,9,7.9
2024-25,S,30,66621,6071120,Orange,Orange Unified,Nohl Canyon Elementary,No,No,TA,530,24,4.5
2024-25,S,30,66621,6085328,Orange,Orange Unified,Santiago Middle,Yes,No,GF,526,83,15.8
2024-25,S,30,66621,6085328,Orange,Orange Unified,Santiago Middle,Yes,No,GM,640,141,22.0
2024-25,S,30,66621,6085328,Orange,Orange Unified,Santiago Middle,Yes,No,GR78,1166,224,19.2
2024-25,S,30,66621,6085328,Orange,Orange Unified,Santiago Middle,Yes,No,GRTK8,1166,224,19.2
2024-25,S,30,66621,6085328,Orange,Orange Unified,Santiago Middle,Yes,No,RA,50,4,8.0
2024-25,S,30,66621,6085328,Orange,Orange Unified,Santiago Middle,Yes,No,RB,34,9,26.5
2024-25,S,30,66621,6085328,Orange,Orange Unified,Santiago Middle,Yes,No,RD,19,2,10.5
2024-25,S,30,66621,6085328,Orange,Orange Unified,Santiago Middle,Yes,No,RF,14,0,0.0
2024-25,S,30,66621,6085328,Orange,Orange Unified,Santiago Middle,Yes,No,RH,762,148,19.4
2024-25,S,30,66621,6085328,Orange,Orange Unified,Santiago Middle,Yes,No,RI,*,*,*
2024-25,S,30,66621,6085328,Orange,Orange Unified,Santiago Middle,Yes,No,RP,*,*,*
2024-25,S,30,66621,6085328,Orange,Orange Unified,Santiago Middle,Yes,No,RT,52,8,15.4
2024-25,S,30,66621,6085328,Orange,Orange Unified,Santiago Middle,Yes,No,RW,225,50,22.2
2024-25,S,30,66621,6085328,Orange,Orange Unified,Santiago Middle,Yes,No,SD,155,43,27.7
2024-25,S,30,66621,6085328,Orange,Orange Unified,Santiago Middle,Yes,No,SE,137,23,16.8
2024-25,S,30,66621,6085328,Orange,Orange Unified,Santiago Middle,Yes,No,SF,*,*,*
2024-25,S,30,66621,6085328,Orange,Orange Unified,Santiago Middle,Yes,No,SH,28,9,32.1
2024-25,S,30,66621,6085328,Orange,Orange Unified,Santiago Middle,Yes,No,SS,795,167,21.0
2024-25,S,30,66621,6085328,Orange,Orange Unified,Santiago Middle,Yes,No,TA,1166,224,19.2
2024-25,S,30,66621,6094874,Orange,Orange Unified,El Rancho Charter,Yes,No,GF,550,46,8.4
2024-25,S,30,66621,6094874,Orange,Orange Unified,El Rancho Charter,Yes,No,GM,608,43,7.1
2024-25,S,30,66621,6094874,Orange,Orange Unified,El Rancho Charter,Yes,No,GR78,1158,89,7.7
2024-25,S,30,66621,6094874,Orange,Orange Unified,El Rancho Charter,Yes,No,GRTK8,1158,89,7.7
2024-25,S,30,66621,6094874,Orange,Orange Unified,El Rancho Charter,Yes,No,RA,269,5,1.9
2024-25,S,30,66621,6094874,Orange,Orange Unified,El Rancho Charter,Yes,No,RB,31,5,16.1
2024-25,S,30,66621,6094874,Orange,Orange Unified,El Rancho Charter,Yes,No,RD,20,3,15.0
2024-25,S,30,66621,6094874,Orange,Orange Unified,El Rancho Charter,Yes,No,RF,38,1,2.6
2024-25,S,30,66621,6094874,Orange,Orange Unified,El Rancho Charter,Yes,No,RH,317,37,11.7
2024-25,S,30,66621,6094874,Orange,Orange Unified,El Rancho Charter,Yes,No,RI,*,*,*
2024-25,S,30,66621,6094874,Orange,Orange Unified,El Rancho Charter,Yes,No,RP,*,*,*
2024-25,S,30,66621,6094874,Orange,Orange Unified,El Rancho Charter,Yes,No,RT,75,7,9.3
2024-25,S,30,66621,6094874,Orange,Orange Unified,El Rancho Charter,Yes,No,RW,406,31,7.6
2024-25,S,30,66621,6094874,Orange,Orange Unified,El Rancho Charter,Yes,No,SD,112,10,8.9
2024-25,S,30,66621,6094874,Orange,Orange Unified,El Rancho Charter,Yes,No,SE,24,3,12.5
2024-25,S,30,66621,6094874,Orange,Orange Unified,El Rancho Charter,Yes,No,SF,*,*,*
2024-25,S,30,66621,6094874,Orange,Orange Unified,El Rancho Charter,Yes,No,SH,*,*,*
2024-25,S,30,66621,6094874,Orange,Orange Unified,El Rancho Charter,Yes,No,SS,383,47,12.3
2024-25,S,30,66621,6094874,Orange,Orange Unified,El Rancho Charter,Yes,No,TA,1158,89,7.7
2024-25,S,30,66621,6096333,Orange,Orange Unified,Imperial Elementary,No,No,GF,187,21,11.2
2024-25,S,30,66621,6096333,Orange,Orange Unified,Imperial Elementary,No,No,GM,211,26,12.3
2024-25,S,30,66621,6096333,Orange,Orange Unified,Imperial Elementary,No,No,GR13,154,15,9.7
2024-25,S,30,66621,6096333,Orange,Orange Unified,Imperial Elementary,No,No,GR46,168,18,10.7
2024-25,S,30,66621,6096333,Orange,Orange Unified,Imperial Elementary,No,No,GRTK8,398,47,11.8
2024-25,S,30,66621,6096333,Orange,Orange Unified,Imperial Elementary,No,No,GRTKKN,76,14,18.4
2024-25,S,30,66621,6096333,Orange,Orange Unified,Imperial Elementary,No,No,RA,50,2,4.0
2024-25,S,30,66621,6096333,Orange,Orange Unified,Imperial Elementary,No,No,RB,*,*,*
2024-25,S,30,66621,6096333,Orange,Orange Unified,Imperial Elementary,No,No,RD,13,3,23.1
2024-25,S,30,66621,6096333,Orange,Orange Unified,Imperial Elementary,No,No,RF,17,1,5.9
2024-25,S,30,66621,6096333,Orange,Orange Unified,Imperial Elementary,No,No,RH,141,25,17.7
2024-25,S,30,66621,6096333,Orange,Orange Unified,Imperial Elementary,No,No,RI,*,*,*
2024-25,S,30,66621,6096333,Orange,Orange Unified,Imperial Elementary,No,No,RP,*,*,*
2024-25,S,30,66621,6096333,Orange,Orange Unified,Imperial Elementary,No,No,RT,37,2,5.4
2024-25,S,30,66621,6096333,Orange,Orange Unified,Imperial Elementary,No,No,RW,131,14,10.7
2024-25,S,30,66621,6096333,Orange,Orange Unified,Imperial Elementary,No,No,SD,92,18,19.6
2024-25,S,30,66621,6096333,Orange,Orange Unified,Imperial Elementary,No,No,SE,28,7,25.0
2024-25,S,30,66621,6096333,Orange,Orange Unified,Imperial Elementary,No,No,SF,*,*,*
2024-25,S,30,66621,6096333,Orange,Orange Unified,Imperial Elementary,No,No,SH,*,*,*
2024-25,S,30,66621,6096333,Orange,Orange Unified,Imperial Elementary,No,No,SS,144,26,18.1
2024-25,S,30,66621,6096333,Orange,Orange Unified,Imperial Elementary,No,No,TA,398,47,11.8
2024-25,S,30,66621,6097364,Orange,Orange Unified,Anaheim Hills Elementary,No,No,GF,243,18,7.4
2024-25,S,30,66621,6097364,Orange,Orange Unified,Anaheim Hills Elementary,No,No,GM,244,19,7.8
2024-25,S,30,66621,6097364,Orange,Orange Unified,Anaheim Hills Elementary,No,No,GR13,188,4,2.1
2024-25,S,30,66621,6097364,Orange,Orange Unified,Anaheim Hills Elementary,No,No,GR46,199,19,9.5
2024-25,S,30,66621,6097364,Orange,Orange Unified,Anaheim Hills Elementary,No,No,GRTK8,487,37,7.6
2024-25,S,30,66621,6097364,Orange,Orange Unified,Anaheim Hills Elementary,No,No,GRTKKN,100,14,14.0
2024-25,S,30,66621,6097364,Orange,Orange Unified,Anaheim Hills Elementary,No,No,RA,128,8,6.3
2024-25,S,30,66621,6097364,Orange,Orange Unified,Anaheim Hills Elementary,No,No,RB,*,*,*
2024-25,S,30,66621,6097364,Orange,Orange Unified,Anaheim Hills Elementary,No,No,RD,15,2,13.3
2024-25,S,30,66621,6097364,Orange,Orange Unified,Anaheim Hills Elementary,No,No,RF,32,1,3.1
2024-25,S,30,66621,6097364,Orange,Orange Unified,Anaheim Hills Elementary,No,No,RH,93,6,6.5
2024-25,S,30,66621,6097364,Orange,Orange Unified,Anaheim Hills Elementary,No,No,RI,*,*,*
2024-25,S,30,66621,6097364,Orange,Orange Unified,Anaheim Hills Elementary,No,No,RP,*,*,*
2024-25,S,30,66621,6097364,Orange,Orange Unified,Anaheim Hills Elementary,No,No,RT,60,3,5.0
2024-25,S,30,66621,6097364,Orange,Orange Unified,Anaheim Hills Elementary,No,No,RW,152,17,11.2
2024-25,S,30,66621,6097364,Orange,Orange Unified,Anaheim Hills Elementary,No,No,SD,66,5,7.6
2024-25,S,30,66621,6097364,Orange,Orange Unified,Anaheim Hills Elementary,No,No,SE,27,2,7.4
2024-25,S,30,66621,6097364,Orange,Orange Unified,Anaheim Hills Elementary,No,No,SF,*,*,*
2024-25,S,30,66621,6097364,Orange,Orange Unified,Anaheim Hills Elementary,No,No,SH,*,*,*
2024-25,S,30,66621,6097364,Orange,Orange Unified,Anaheim Hills Elementary,No,No,SS,111,11,9.9
2024-25,S,30,66621,6097364,Orange,Orange Unified,Anaheim Hills Elementary,No,No,TA,487,37,7.6
2024-25,S,30,66621,6107767,Orange,Orange Unified,Chapman Hills Elementary,No,No,GF,152,13,8.6
2024-25,S,30,66621,6107767,Orange,Orange Unified,Chapman Hills Elementary,No,No,GM,176,14,8.0
2024-25,S,30,66621,6107767,Orange,Orange Unified,Chapman Hills Elementary,No,No,GR13,132,10,7.6
2024-25,S,30,66621,6107767,Orange,Orange Unified,Chapman Hills Elementary,No,No,GR46,140,8,5.7
2024-25,S,30,66621,6107767,Orange,Orange Unified,Chapman Hills Elementary,No,No,GRTK8,328,27,8.2
2024-25,S,30,66621,6107767,Orange,Orange Unified,Chapman Hills Elementary,No,No,GRTKKN,56,9,16.1
2024-25,S,30,66621,6107767,Orange,Orange Unified,Chapman Hills Elementary,No,No,RA,30,1,3.3
2024-25,S,30,66621,6107767,Orange,Orange Unified,Chapman Hills Elementary,No,No,RB,*,*,*
2024-25,S,30,66621,6107767,Orange,Orange Unified,Chapman Hills Elementary,No,No,RD,*,*,*
2024-25,S,30,66621,6107767,Orange,Orange Unified,Chapman Hills Elementary,No,No,RF,15,0,0.0
2024-25,S,30,66621,6107767,Orange,Orange Unified,Chapman Hills Elementary,No,No,RH,116,14,12.1
2024-25,S,30,66621,6107767,Orange,Orange Unified,Chapman Hills Elementary,No,No,RI,*,*,*
2024-25,S,30,66621,6107767,Orange,Orange Unified,Chapman Hills Elementary,No,No,RP,*,*,*
2024-25,S,30,66621,6107767,Orange,Orange Unified,Chapman Hills Elementary,No,No,RT,35,4,11.4
2024-25,S,30,66621,6107767,Orange,Orange Unified,Chapman Hills Elementary,No,No,RW,124,8,6.5
2024-25,S,30,66621,6107767,Orange,Orange Unified,Chapman Hills Elementary,No,No,SD,33,3,9.1
2024-25,S,30,66621,6107767,Orange,Orange Unified,Chapman Hills Elementary,No,No,SE,12,1,8.3
2024-25,S,30,66621,6107767,Orange,Orange Unified,Chapman Hills Elementary,No,No,SF,*,*,*
2024-25,S,30,66621,6107767,Orange,Orange Unified,Chapman Hills Elementary,No,No,SH,*,*,*
2024-25,S,30,66621,6107767,Orange,Orange Unified,Chapman Hills Elementary,No,No,SS,127,16,12.6
2024-25,S,30,66621,6107767,Orange,Orange Unified,Chapman Hills Elementary,No,No,TA,328,27,8.2
2024-25,S,30,66621,6114565,Orange,Orange Unified,Canyon Rim Elementary,No,No,GF,264,15,5.7
2024-25,S,30,66621,6114565,Orange,Orange Unified,Canyon Rim Elementary,No,No,GM,259,13,5.0
2024-25,S,30,66621,6114565,Orange,Orange Unified,Canyon Rim Elementary,No,No,GR13,208,11,5.3
2024-25,S,30,66621,6114565,Orange,Orange Unified,Canyon Rim Elementary,No,No,GR46,203,10,4.9
2024-25,S,30,66621,6114565,Orange,Orange Unified,Canyon Rim Elementary,No,No,GRTK8,523,28,5.4
2024-25,S,30,66621,6114565,Orange,Orange Unified,Canyon Rim Elementary,No,No,GRTKKN,112,7,6.3
2024-25,S,30,66621,6114565,Orange,Orange Unified,Canyon Rim Elementary,No,No,RA,91,3,3.3
2024-25,S,30,66621,6114565,Orange,Orange Unified,Canyon Rim Elementary,No,No,RB,*,*,*
2024-25,S,30,66621,6114565,Orange,Orange Unified,Canyon Rim Elementary,No,No,RD,12,1,8.3
2024-25,S,30,66621,6114565,Orange,Orange Unified,Canyon Rim Elementary,No,No,RF,18,2,11.1
2024-25,S,30,66621,6114565,Orange,Orange Unified,Canyon Rim Elementary,No,No,RH,123,5,4.1
2024-25,S,30,66621,6114565,Orange,Orange Unified,Canyon Rim Elementary,No,No,RI,*,*,*
2024-25,S,30,66621,6114565,Orange,Orange Unified,Canyon Rim Elementary,No,No,RP,*,*,*
2024-25,S,30,66621,6114565,Orange,Orange Unified,Canyon Rim Elementary,No,No,RT,44,4,9.1
2024-25,S,30,66621,6114565,Orange,Orange Unified,Canyon Rim Elementary,No,No,RW,230,12,5.2
2024-25,S,30,66621,6114565,Orange,Orange Unified,Canyon Rim Elementary,No,No,SD,55,3,5.5
2024-25,S,30,66621,6114565,Orange,Orange Unified,Canyon Rim Elementary,No,No,SE,38,2,5.3
2024-25,S,30,66621,6114565,Orange,Orange Unified,Canyon Rim Elementary,No,No,SH,*,*,*
2024-25,S,30,66621,6114565,Orange,Orange Unified,Canyon Rim Elementary,No,No,SS,174,15,8.6
2024-25,S,30,66621,6114565,Orange,Orange Unified,Canyon Rim Elementary,No,No,TA,523,28,5.4
2024-25,S,30,66621,6116586,Orange,Orange Unified,Running Springs Academy,No,No,GF,341,31,9.1
2024-25,S,30,66621,6116586,Orange,Orange Unified,Running Springs Academy,No,No,GM,318,36,11.3
2024-25,S,30,66621,6116586,Orange,Orange Unified,Running Springs Academy,No,No,GR13,253,25,9.9
2024-25,S,30,66621,6116586,Orange,Orange Unified,Running Springs Academy,No,No,GR46,279,22,7.9
2024-25,S,30,66621,6116586,Orange,Orange Unified,Running Springs Academy,No,No,GRTK8,659,67,10.2
2024-25,S,30,66621,6116586,Orange,Orange Unified,Running Springs Academy,No,No,GRTKKN,127,20,15.7
2024-25,S,30,66621,6116586,Orange,Orange Unified,Running Springs Academy,No,No,RA,140,8,5.7
2024-25,S,30,66621,6116586,Orange,Orange Unified,Running Springs Academy,No,No,RB,*,*,*
2024-25,S,30,66621,6116586,Orange,Orange Unified,Running Springs Academy,No,No,RD,17,0,0.0
2024-25,S,30,66621,6116586,Orange,Orange Unified,Running Springs Academy,No,No,RF,16,1,6.3
2024-25,S,30,66621,6116586,Orange,Orange Unified,Running Springs Academy,No,No,RH,200,42,21.0
2024-25,S,30,66621,6116586,Orange,Orange Unified,Running Springs Academy,No,No,RI,*,*,*
2024-25,S,30,66621,6116586,Orange,Orange Unified,Running Springs Academy,No,No,RP,*,*,*
2024-25,S,30,66621,6116586,Orange,Orange Unified,Running Springs Academy,No,No,RT,67,1,1.5
2024-25,S,30,66621,6116586,Orange,Orange Unified,Running Springs Academy,No,No,RW,209,15,7.2
2024-25,S,30,66621,6116586,Orange,Orange Unified,Running Springs Academy,No,No,SD,105,24,22.9
2024-25,S,30,66621,6116586,Orange,Orange Unified,Running Springs Academy,No,No,SE,51,3,5.9
2024-25,S,30,66621,6116586,Orange,Orange Unified,Running Springs Academy,No,No,SF,*,*,*
2024-25,S,30,66621,6116586,Orange,Orange Unified,Running Springs Academy,No,No,SH,*,*,*
2024-25,S,30,66621,6116586,Orange,Orange Unified,Running Springs Academy,No,No,SS,214,34,15.9
2024-25,S,30,66621,6116586,Orange,Orange Unified,Running Springs Academy,No,No,TA,659,67,10.2
2024-25,S,30,66621,114769,Orange,Orange Unified,OUSD Community Day,No,Yes,GF,*,*,*
2024-25,S,30,66621,114769,Orange,Orange Unified,OUSD Community Day,No,Yes,GM,*,*,*
2024-25,S,30,66621,114769,Orange,Orange Unified,OUSD Community Day,No,Yes,GR912,*,*,*
2024-25,S,30,66621,114769,Orange,Orange Unified,OUSD Community Day,No,Yes,GX,*,*,*
2024-25,S,30,66621,114769,Orange,Orange Unified,OUSD Community Day,No,Yes,RA,*,*,*
2024-25,S,30,66621,114769,Orange,Orange Unified,OUSD Community Day,No,Yes,RB,*,*,*
2024-25,S,30,66621,114769,Orange,Orange Unified,OUSD Community Day,No,Yes,RD,*,*,*
2024-25,S,30,66621,114769,Orange,Orange Unified,OUSD Community Day,No,Yes,RF,*,*,*
2024-25,S,30,66621,114769,Orange,Orange Unified,OUSD Community Day,No,Yes,RH,*,*,*
2024-25,S,30,66621,114769,Orange,Orange Unified,OUSD Community Day,No,Yes,RI,*,*,*
2024-25,S,30,66621,114769,Orange,Orange Unified,OUSD Community Day,No,Yes,RP,*,*,*
2024-25,S,30,66621,114769,Orange,Orange Unified,OUSD Community Day,No,Yes,RT,*,*,*
2024-25,S,30,66621,114769,Orange,Orange Unified,OUSD Community Day,No,Yes,RW,*,*,*
2024-25,S,30,66621,114769,Orange,Orange Unified,OUSD Community Day,No,Yes,SD,*,*,*
2024-25,S,30,66621,114769,Orange,Orange Unified,OUSD Community Day,No,Yes,SF,*,*,*
2024-25,S,30,66621,114769,Orange,Orange Unified,OUSD Community Day,No,Yes,SH,*,*,*
2024-25,S,30,66621,114769,Orange,Orange Unified,OUSD Community Day,No,Yes,SS,*,*,*
2024-25,S,30,66621,114769,Orange,Orange Unified,OUSD Community Day,No,Yes,TA,*,*,*
2024-25,S,30,66621,3035748,Orange,Orange Unified,Richland Continuation High,No,Yes,GF,95,80,84.2
2024-25,S,30,66621,3035748,Orange,Orange Unified,Richland Continuation High,No,Yes,GM,144,105,72.9
2024-25,S,30,66621,3035748,Orange,Orange Unified,Richland Continuation High,No,Yes,GR912,240,186,77.5
2024-25,S,30,66621,3035748,Orange,Orange Unified,Richland Continuation High,No,Yes,GX,*,*,*
2024-25,S,30,66621,3035748,Orange,Orange Unified,Richland Continuation High,No,Yes,RA,*,*,*
2024-25,S,30,66621,3035748,Orange,Orange Unified,Richland Continuation High,No,Yes,RB,*,*,*
2024-25,S,30,66621,3035748,Orange,Orange Unified,Richland Continuation High,No,Yes,RD,*,*,*
2024-25,S,30,66621,3035748,Orange,Orange Unified,Richland Continuation High,No,Yes,RF,*,*,*
2024-25,S,30,66621,3035748,Orange,Orange Unified,Richland Continuation High,No,Yes,RH,210,159,75.7
2024-25,S,30,66621,3035748,Orange,Orange Unified,Richland Continuation High,No,Yes,RI,*,*,*
2024-25,S,30,66621,3035748,Orange,Orange Unified,Richland Continuation High,No,Yes,RP,*,*,*
2024-25,S,30,66621,3035748,Orange,Orange Unified,Richland Continuation High,No,Yes,RT,*,*,*
2024-25,S,30,66621,3035748,Orange,Orange Unified,Richland Continuation High,No,Yes,RW,15,14,93.3
2024-25,S,30,66621,3035748,Orange,Orange Unified,Richland Continuation High,No,Yes,SD,33,32,97.0
2024-25,S,30,66621,3035748,Orange,Orange Unified,Richland Continuation High,No,Yes,SE,95,69,72.6
2024-25,S,30,66621,3035748,Orange,Orange Unified,Richland Continuation High,No,Yes,SF,*,*,*
2024-25,S,30,66621,3035748,Orange,Orange Unified,Richland Continuation High,No,Yes,SH,56,40,71.4
2024-25,S,30,66621,3035748,Orange,Orange Unified,Richland Continuation High,No,Yes,SS,209,162,77.5
2024-25,S,30,66621,3035748,Orange,Orange Unified,Richland Continuation High,No,Yes,TA,240,186,77.5
2024-25,S,30,66621,6029920,Orange,Orange Unified,Canyon Hills,No,Yes,GF,42,25,59.5
2024-25,S,30,66621,6029920,Orange,Orange Unified,Canyon Hills,No,Yes,GM,63,33,52.4
2024-25,S,30,66621,6029920,Orange,Orange Unified,Canyon Hills,No,Yes,GR78,*,*,*
2024-25,S,30,66621,6029920,Orange,Orange Unified,Canyon Hills,No,Yes,GR912,103,56,54.4
2024-25,S,30,66621,6029920,Orange,Orange Unified,Canyon Hills,No,Yes,GRTK8,*,*,*
2024-25,S,30,66621,6029920,Orange,Orange Unified,Canyon Hills,No,Yes,RA,*,*,*
2024-25,S,30,66621,6029920,Orange,Orange Unified,Canyon Hills,No,Yes,RB,*,*,*
2024-25,S,30,66621,6029920,Orange,Orange Unified,Canyon Hills,No,Yes,RD,*,*,*
2024-25,S,30,66621,6029920,Orange,Orange Unified,Canyon Hills,No,Yes,RF,*,*,*
2024-25,S,30,66621,6029920,Orange,Orange Unified,Canyon Hills,No,Yes,RH,65,38,58.5
2024-25,S,30,66621,6029920,Orange,Orange Unified,Canyon Hills,No,Yes,RI,*,*,*
2024-25,S,30,66621,6029920,Orange,Orange Unified,Canyon Hills,No,Yes,RP,*,*,*
2024-25,S,30,66621,6029920,Orange,Orange Unified,Canyon Hills,No,Yes,RT,*,*,*
2024-25,S,30,66621,6029920,Orange,Orange Unified,Canyon Hills,No,Yes,RW,26,16,61.5
2024-25,S,30,66621,6029920,Orange,Orange Unified,Canyon Hills,No,Yes,SD,104,57,54.8
2024-25,S,30,66621,6029920,Orange,Orange Unified,Canyon Hills,No,Yes,SE,*,*,*
2024-25,S,30,66621,6029920,Orange,Orange Unified,Canyon Hills,No,Yes,SS,66,40,60.6
2024-25,S,30,66621,6029920,Orange,Orange Unified,Canyon Hills,No,Yes,TA,105,58,55.2
2024-25,S,30,66647,0,Orange,Placentia-Yorba Linda Unified,District Office,No,No,GF,*,*,*
2024-25,S,30,66647,0,Orange,Placentia-Yorba Linda Unified,District Office,No,No,GM,13,0,0.0
2024-25,S,30,66647,0,Orange,Placentia-Yorba Linda Unified,District Office,No,No,GR78,*,*,*
2024-25,S,30,66647,0,Orange,Placentia-Yorba Linda Unified,District Office,No,No,GR912,*,*,*
2024-25,S,30,66647,0,Orange,Placentia-Yorba Linda Unified,District Office,No,No,GRTK8,19,0,0.0
2024-25,S,30,66647,0,Orange,Placentia-Yorba Linda Unified,District Office,No,No,GRTKKN,18,0,0.0
2024-25,S,30,66647,0,Orange,Placentia-Yorba Linda Unified,District Office,No,No,RA,*,*,*
2024-25,S,30,66647,0,Orange,Placentia-Yorba Linda Unified,District Office,No,No,RB,*,*,*
2024-25,S,30,66647,0,Orange,Placentia-Yorba Linda Unified,District Office,No,No,RD,*,*,*
2024-25,S,30,66647,0,Orange,Placentia-Yorba Linda Unified,District Office,No,No,RF,*,*,*
