cds,county,district,school,el_count,reclass_count,year,reclass_rate,org_level_num,county_code,district_code,school_code,charter_num,dass_num
30666130000001,Orange,Ocean View,"Nonpublic, Nonsectarian Schools",2,0,21,0,4,30,66613,0000001,,
30666130000001,Orange,Ocean View,"Nonpublic, Nonsectarian Schools",2,0,25,0,4,30,66613,0000001,0,0
30666136029540,Orange,Ocean View,Circle View Elementary,89,13,19,0.146067415730337,4,30,66613,6029540,,
30666136029540,Orange,Ocean View,Circle View Elementary,72,35,20,0.486111111111111,4,30,66613,6029540,,
30666136029540,Orange,Ocean View,Circle View Elementary,59,5,21,0.0847457627118644,4,30,66613,6029540,,
30666136029540,Orange,Ocean View,Circle View Elementary,61,12,25,0.19672131147541,4,30,66613,6029540,0,0
30666136029557,Orange,Ocean View,College View Elementary,102,22,19,0.215686274509804,4,30,66613,6029557,,
30666136029557,Orange,Ocean View,College View Elementary,80,15,20,0.1875,4,30,66613,6029557,,
30666136029557,Orange,Ocean View,College View Elementary,57,5,21,0.087719298245614,4,30,66613,6029557,,
30666136029557,Orange,Ocean View,College View Elementary,66,3,25,0.0454545454545455,4,30,66613,6029557,0,0
30666136029581,Orange,Ocean View,Harbour View Elementary,75,10,19,0.133333333333333,4,30,66613,6029581,,
30666136029581,Orange,Ocean View,Harbour View Elementary,84,3,20,0.0357142857142857,4,30,66613,6029581,,
30666136029581,Orange,Ocean View,Harbour View Elementary,57,17,21,0.298245614035088,4,30,66613,6029581,,
30666136029581,Orange,Ocean View,Harbour View Elementary,75,15,25,0.2,4,30,66613,6029581,0,0
30666136029607,Orange,Ocean View,Hope View Elementary,42,5,19,0.119047619047619,4,30,66613,6029607,,
30666136029607,Orange,Ocean View,Hope View Elementary,39,11,20,0.282051282051282,4,30,66613,6029607,,
30666136029607,Orange,Ocean View,Hope View Elementary,31,3,21,0.0967741935483871,4,30,66613,6029607,,
30666136029607,Orange,Ocean View,Hope View Elementary,30,9,25,0.3,4,30,66613,6029607,0,0
30666136029615,Orange,Ocean View,Lake View Elementary,135,10,19,0.0740740740740741,4,30,66613,6029615,,
30666136029615,Orange,Ocean View,Lake View Elementary,109,19,20,0.174311926605505,4,30,66613,6029615,,
30666136029615,Orange,Ocean View,Lake View Elementary,83,3,21,0.036144578313253,4,30,66613,6029615,,
30666136029615,Orange,Ocean View,Lake View Elementary,63,8,25,0.126984126984127,4,30,66613,6029615,0,0
30666136029631,Orange,Ocean View,Marine View Middle,107,15,19,0.14018691588785,4,30,66613,6029631,,
30666136029631,Orange,Ocean View,Marine View Middle,93,15,20,0.161290322580645,4,30,66613,6029631,,
30666136029631,Orange,Ocean View,Marine View Middle,87,6,21,0.0689655172413793,4,30,66613,6029631,,
30666136029631,Orange,Ocean View,Marine View Middle,48,10,25,0.208333333333333,4,30,66613,6029631,0,0
30666136029656,Orange,Ocean View,Oak View Elementary,503,59,19,0.117296222664016,4,30,66613,6029656,,
30666136029656,Orange,Ocean View,Oak View Elementary,443,63,20,0.142212189616253,4,30,66613,6029656,,
30666136029656,Orange,Ocean View,Oak View Elementary,367,21,21,0.0572207084468665,4,30,66613,6029656,,
30666136029656,Orange,Ocean View,Oak View Elementary,289,13,25,0.0449826989619377,4,30,66613,6029656,0,0
30666136029698,Orange,Ocean View,Spring View Middle,97,13,19,0.134020618556701,4,30,66613,6029698,,
30666136029698,Orange,Ocean View,Spring View Middle,93,19,20,0.204301075268817,4,30,66613,6029698,,
30666136029698,Orange,Ocean View,Spring View Middle,103,6,21,0.058252427184466,4,30,66613,6029698,,
30666136029706,Orange,Ocean View,Star View Elementary,160,31,19,0.19375,4,30,66613,6029706,,
30666136029706,Orange,Ocean View,Star View Elementary,129,43,20,0.333333333333333,4,30,66613,6029706,,
30666136029706,Orange,Ocean View,Star View Elementary,103,7,21,0.0679611650485437,4,30,66613,6029706,,
30666136029706,Orange,Ocean View,Star View Elementary,70,8,25,0.114285714285714,4,30,66613,6029706,0,0
30666136029722,Orange,Ocean View,Village View Elementary,46,6,19,0.130434782608696,4,30,66613,6029722,,
30666136029722,Orange,Ocean View,Village View Elementary,37,5,20,0.135135135135135,4,30,66613,6029722,,
30666136029722,Orange,Ocean View,Village View Elementary,31,1,21,0.032258064516129,4,30,66613,6029722,,
30666136029722,Orange,Ocean View,Village View Elementary,12,3,25,0.25,4,30,66613,6029722,0,0
30666136029730,Orange,Ocean View,Westmont Elementary,177,7,19,0.0395480225988701,4,30,66613,6029730,,
30666136029730,Orange,Ocean View,Westmont Elementary,159,18,20,0.113207547169811,4,30,66613,6029730,,
30666136029730,Orange,Ocean View,Westmont Elementary,126,9,21,0.0714285714285714,4,30,66613,6029730,,
30666136029730,Orange,Ocean View,Westmont Elementary,106,10,25,0.0943396226415094,4,30,66613,6029730,0,0
30666136066849,Orange,Ocean View,Mesa View Middle,75,14,19,0.186666666666667,4,30,66613,6066849,,
30666136066849,Orange,Ocean View,Mesa View Middle,75,11,20,0.146666666666667,4,30,66613,6066849,,
30666136066849,Orange,Ocean View,Mesa View Middle,69,6,21,0.0869565217391304,4,30,66613,6066849,,
30666136066849,Orange,Ocean View,Mesa View Middle,92,13,25,0.141304347826087,4,30,66613,6066849,0,0
30666136068613,Orange,Ocean View,Vista View Middle,140,36,19,0.257142857142857,4,30,66613,6068613,,
30666136068613,Orange,Ocean View,Vista View Middle,127,28,20,0.220472440944882,4,30,66613,6068613,,
30666136068613,Orange,Ocean View,Vista View Middle,132,8,21,0.0606060606060606,4,30,66613,6068613,,
30666136068613,Orange,Ocean View,Vista View Middle,241,19,25,0.0788381742738589,4,30,66613,6068613,0,0
30666136071104,Orange,Ocean View,Golden View Elementary,73,15,19,0.205479452054795,4,30,66613,6071104,,
30666136071104,Orange,Ocean View,Golden View Elementary,71,5,20,0.0704225352112676,4,30,66613,6071104,,
30666136071104,Orange,Ocean View,Golden View Elementary,67,2,21,0.0298507462686567,4,30,66613,6071104,,
30666136071104,Orange,Ocean View,Golden View Elementary,50,4,25,0.08,4,30,66613,6071104,0,0
30666210000001,Orange,Orange Unified,"Nonpublic, Nonsectarian Schools",6,0,19,0,4,30,66621,0000001,,
30666210000001,Orange,Orange Unified,"Nonpublic, Nonsectarian Schools",6,0,20,0,4,30,66621,0000001,,
30666210000001,Orange,Orange Unified,"Nonpublic, Nonsectarian Schools",6,0,21,0,4,30,66621,0000001,,
30666210000001,Orange,Orange Unified,"Nonpublic, Nonsectarian Schools",2,0,25,0,4,30,66621,0000001,0,0
30666210114769,Orange,Orange Unified,OUSD Community Day,17,2,19,0.117647058823529,4,30,66621,0114769,,
30666210114769,Orange,Orange Unified,OUSD Community Day,9,0,20,0,4,30,66621,0114769,,
30666210114769,Orange,Orange Unified,OUSD Community Day,2,0,21,0,4,30,66621,0114769,,
30666210118174,Orange,Orange Unified,OUSD Home Sch,4,0,19,0,4,30,66621,0118174,,
30666210118174,Orange,Orange Unified,OUSD Home Sch,1,0,20,0,4,30,66621,0118174,,
30666210118174,Orange,Orange Unified,OUSD Home Sch,13,0,21,0,4,30,66621,0118174,,
30666210118174,Orange,Orange Unified,OUSD Home Sch,6,1,25,0.166666666666667,4,30,66621,0118174,0,0
30666210139964,Orange,Orange Unified,Orange County Classical Academy,13,0,21,0,4,30,66621,0139964,,
30666210140293,Orange,Orange Unified,OUSD EDGE Virtual Academy,25,3,25,0.12,4,30,66621,0140293,0,0
30666213030046,Orange,Orange Unified,Canyon High,41,12,19,0.292682926829268,4,30,66621,3030046,,
30666213030046,Orange,Orange Unified,Canyon High,46,6,20,0.130434782608696,4,30,66621,3030046,,
30666213030046,Orange,Orange Unified,Canyon High,35,7,21,0.2,4,30,66621,3030046,,
30666213030046,Orange,Orange Unified,Canyon High,47,3,25,0.0638297872340426,4,30,66621,3030046,0,0
30666213031952,Orange,Orange Unified,El Modena High,260,34,19,0.130769230769231,4,30,66621,3031952,,
30666213031952,Orange,Orange Unified,El Modena High,217,34,20,0.15668202764977,4,30,66621,3031952,,
30666213031952,Orange,Orange Unified,El Modena High,204,24,21,0.117647058823529,4,30,66621,3031952,,
30666213031952,Orange,Orange Unified,El Modena High,142,17,25,0.119718309859155,4,30,66621,3031952,0,0
30666213035409,Orange,Orange Unified,Orange High,451,37,19,0.082039911308204,4,30,66621,3035409,,
30666213035409,Orange,Orange Unified,Orange High,455,24,20,0.0527472527472528,4,30,66621,3035409,,
30666213035409,Orange,Orange Unified,Orange High,430,32,21,0.0744186046511628,4,30,66621,3035409,,
30666213035409,Orange,Orange Unified,Orange High,346,24,25,0.069364161849711,4,30,66621,3035409,0,0
30666213035748,Orange,Orange Unified,Richland Continuation High,92,16,19,0.173913043478261,4,30,66621,3035748,,
30666213035748,Orange,Orange Unified,Richland Continuation High,76,7,20,0.0921052631578947,4,30,66621,3035748,,
30666213035748,Orange,Orange Unified,Richland Continuation High,97,6,21,0.0618556701030928,4,30,66621,3035748,,
30666213035748,Orange,Orange Unified,Richland Continuation High,88,2,25,0.0227272727272727,4,30,66621,3035748,0,1
30666213038098,Orange,Orange Unified,Villa Park High,219,4,19,0.0182648401826484,4,30,66621,3038098,,
30666213038098,Orange,Orange Unified,Villa Park High,225,14,20,0.0622222222222222,4,30,66621,3038098,,
30666213038098,Orange,Orange Unified,Villa Park High,228,15,21,0.0657894736842105,4,30,66621,3038098,,
30666213038098,Orange,Orange Unified,Villa Park High,169,14,25,0.0828402366863906,4,30,66621,3038098,0,0
30666216029748,Orange,Orange Unified,California Elementary,405,58,19,0.14320987654321,4,30,66621,6029748,,
30666216029748,Orange,Orange Unified,California Elementary,367,35,20,0.0953678474114441,4,30,66621,6029748,,
30666216029748,Orange,Orange Unified,California Elementary,314,29,21,0.0923566878980892,4,30,66621,6029748,,
30666216029748,Orange,Orange Unified,California iInspire Academy,305,30,25,0.0983606557377049,4,30,66621,6029748,0,0
30666216029755,Orange,Orange Unified,Cambridge Elementary,275,29,19,0.105454545454545,4,30,66621,6029755,,
30666216029755,Orange,Orange Unified,Cambridge Elementary,286,19,20,0.0664335664335664,4,30,66621,6029755,,
30666216029755,Orange,Orange Unified,Cambridge Elementary,235,24,21,0.102127659574468,4,30,66621,6029755,,
30666216029755,Orange,Orange Unified,Cambridge Elementary,159,12,25,0.0754716981132076,4,30,66621,6029755,0,0
30666216029763,Orange,Orange Unified,Crescent Elementary,47,7,19,0.148936170212766,4,30,66621,6029763,,
30666216029763,Orange,Orange Unified,Crescent Elementary,44,13,20,0.295454545454545,4,30,66621,6029763,,
30666216029763,Orange,Orange Unified,Crescent Elementary,31,14,21,0.451612903225806,4,30,66621,6029763,,
30666216029763,Orange,Orange Unified,Crescent Elementary,44,21,25,0.477272727272727,4,30,66621,6029763,0,0
30666216029771,Orange,Orange Unified,Esplanade Elementary,219,44,19,0.200913242009132,4,30,66621,6029771,,
30666216029771,Orange,Orange Unified,Esplanade Elementary,229,21,20,0.091703056768559,4,30,66621,6029771,,
30666216029771,Orange,Orange Unified,Esplanade Elementary,177,23,21,0.129943502824859,4,30,66621,6029771,,
30666216029771,Orange,Orange Unified,Esplanade Elementary,154,27,25,0.175324675324675,4,30,66621,6029771,0,0
30666216029789,Orange,Orange Unified,Fairhaven Elementary,302,41,19,0.135761589403974,4,30,66621,6029789,,
30666216029789,Orange,Orange Unified,Fairhaven Elementary,278,17,20,0.0611510791366907,4,30,66621,6029789,,
30666216029789,Orange,Orange Unified,Fairhaven Elementary,210,15,21,0.0714285714285714,4,30,66621,6029789,,
30666216029789,Orange,Orange Unified,Fairhaven Elementary,158,17,25,0.107594936708861,4,30,66621,6029789,0,0
30666216029797,Orange,Orange Unified,Fletcher Elementary,101,16,19,0.158415841584158,4,30,66621,6029797,,
30666216029797,Orange,Orange Unified,Fletcher Elementary,96,7,20,0.0729166666666667,4,30,66621,6029797,,
30666216029797,Orange,Orange Unified,Fletcher Elementary,83,11,21,0.132530120481928,4,30,66621,6029797,,
30666216029797,Orange,Orange Unified,Fletcher Mandarin Language & GATE Academy,70,19,25,0.271428571428571,4,30,66621,6029797,0,0
30666216029805,Orange,Orange Unified,Handy Elementary,281,73,19,0.259786476868327,4,30,66621,6029805,,
30666216029805,Orange,Orange Unified,Handy Elementary,238,43,20,0.180672268907563,4,30,66621,6029805,,
30666216029805,Orange,Orange Unified,Handy Elementary,188,33,21,0.175531914893617,4,30,66621,6029805,,
30666216029805,Orange,Orange Unified,Handy Elementary,173,19,25,0.109826589595376,4,30,66621,6029805,0,0
30666216029821,Orange,Orange Unified,Jordan Elementary,225,42,19,0.186666666666667,4,30,66621,6029821,,
30666216029821,Orange,Orange Unified,Jordan Elementary,215,10,20,0.0465116279069768,4,30,66621,6029821,,
30666216029821,Orange,Orange Unified,Jordan Academy of Language and Computer Science,177,29,21,0.163841807909605,4,30,66621,6029821,,
30666216029821,Orange,Orange Unified,Jordan Academy of Language and Computer Science,170,22,25,0.129411764705882,4,30,66621,6029821,0,0
30666216029854,Orange,Orange Unified,Lampson Elementary,437,45,19,0.102974828375286,4,30,66621,6029854,,
30666216029854,Orange,Orange Unified,Lampson Elementary,395,42,20,0.106329113924051,4,30,66621,6029854,,
30666216029854,Orange,Orange Unified,Lampson Elementary,326,36,21,0.110429447852761,4,30,66621,6029854,,
30666216029854,Orange,Orange Unified,Lampson Elementary,285,28,25,0.0982456140350877,4,30,66621,6029854,0,0
30666216029862,Orange,Orange Unified,La Veta Elementary,197,37,19,0.187817258883249,4,30,66621,6029862,,
30666216029862,Orange,Orange Unified,La Veta Elementary,164,9,20,0.0548780487804878,4,30,66621,6029862,,
30666216029862,Orange,Orange Unified,La Veta Elementary,125,17,21,0.136,4,30,66621,6029862,,
30666216029862,Orange,Orange Unified,La Veta Elementary,104,8,25,0.0769230769230769,4,30,66621,6029862,0,0
30666216029870,Orange,Orange Unified,Olive Elementary,70,28,19,0.4,4,30,66621,6029870,,
30666216029870,Orange,Orange Unified,Olive Elementary,105,4,20,0.0380952380952381,4,30,66621,6029870,,
30666216029870,Orange,Orange Unified,Olive Elementary,88,8,21,0.0909090909090909,4,30,66621,6029870,,
30666216029870,Orange,Orange Unified,Olive Elementary,79,15,25,0.189873417721519,4,30,66621,6029870,0,0
30666216029888,Orange,Orange Unified,Palmyra Elementary,149,43,19,0.288590604026846,4,30,66621,6029888,,
30666216029888,Orange,Orange Unified,Palmyra Elementary,134,22,20,0.164179104477612,4,30,66621,6029888,,
30666216029888,Orange,Orange Unified,Palmyra Elementary,114,18,21,0.157894736842105,4,30,66621,6029888,,
30666216029888,Orange,Orange Unified,Palmyra GATE Magnet,105,23,25,0.219047619047619,4,30,66621,6029888,0,0
30666216029896,Orange,Orange Unified,Panorama Elementary,33,6,19,0.181818181818182,4,30,66621,6029896,,
30666216029896,Orange,Orange Unified,Panorama Elementary,25,5,20,0.2,4,30,66621,6029896,,
30666216029896,Orange,Orange Unified,Panorama Elementary,14,11,21,0.785714285714286,4,30,66621,6029896,,
30666216029896,Orange,Orange Unified,Panorama Elementary,20,7,25,0.35,4,30,66621,6029896,0,0
30666216029912,Orange,Orange Unified,Prospect Elementary,225,40,19,0.177777777777778,4,30,66621,6029912,,
30666216029912,Orange,Orange Unified,Prospect Elementary,211,23,20,0.109004739336493,4,30,66621,6029912,,
30666216029912,Orange,Orange Unified,Prospect Elementary,176,33,21,0.1875,4,30,66621,6029912,,
30666216029912,Orange,Orange Unified,Prospect Elementary,103,9,25,0.087378640776699,4,30,66621,6029912,0,0
30666216029920,Orange,Orange Unified,Canyon Hills,12,8,19,0.666666666666667,4,30,66621,6029920,,
30666216029920,Orange,Orange Unified,Canyon Hills,33,0,20,0,4,30,66621,6029920,,
30666216029920,Orange,Orange Unified,Canyon Hills,24,4,21,0.166666666666667,4,30,66621,6029920,,
30666216029920,Orange,Orange Unified,Canyon Hills,7,0,25,0,4,30,66621,6029920,0,1
30666216029938,Orange,Orange Unified,Serrano Elementary,57,18,19,0.315789473684211,4,30,66621,6029938,,
30666216029938,Orange,Orange Unified,Serrano Elementary,58,3,20,0.0517241379310345,4,30,66621,6029938,,
30666216029938,Orange,Orange Unified,Serrano Elementary,42,17,21,0.404761904761905,4,30,66621,6029938,,
30666216029938,Orange,Orange Unified,Serrano Elementary,30,10,25,0.333333333333333,4,30,66621,6029938,0,0
30666216029953,Orange,Orange Unified,Sycamore Elementary,206,30,19,0.145631067961165,4,30,66621,6029953,,
30666216029953,Orange,Orange Unified,Sycamore Elementary,176,32,20,0.181818181818182,4,30,66621,6029953,,
30666216029953,Orange,Orange Unified,Sycamore Elementary,139,21,21,0.151079136690647,4,30,66621,6029953,,
30666216029953,Orange,Orange Unified,Sycamore Elementary,115,6,25,0.0521739130434783,4,30,66621,6029953,0,0
30666216029961,Orange,Orange Unified,Taft Elementary,347,57,19,0.164265129682997,4,30,66621,6029961,,
30666216029961,Orange,Orange Unified,Taft Elementary,327,26,20,0.0795107033639144,4,30,66621,6029961,,
30666216029961,Orange,Orange Unified,Taft Elementary,250,37,21,0.148,4,30,66621,6029961,,
30666216029961,Orange,Orange Unified,Taft Elementary,166,19,25,0.114457831325301,4,30,66621,6029961,0,0
30666216029979,Orange,Orange Unified,Villa Park Elementary,41,15,19,0.365853658536585,4,30,66621,6029979,,
30666216029979,Orange,Orange Unified,Villa Park Elementary,43,4,20,0.0930232558139535,4,30,66621,6029979,,
30666216029979,Orange,Orange Unified,Villa Park Elementary,33,9,21,0.272727272727273,4,30,66621,6029979,,
30666216029979,Orange,Orange Unified,Villa Park Elementary,28,5,25,0.178571428571429,4,30,66621,6029979,0,0
30666216029987,Orange,Orange Unified,West Orange Elementary,175,18,19,0.102857142857143,4,30,66621,6029987,,
30666216029987,Orange,Orange Unified,West Orange Elementary,145,22,20,0.151724137931034,4,30,66621,6029987,,
30666216029987,Orange,Orange Unified,West Orange Elementary,130,22,21,0.169230769230769,4,30,66621,6029987,,
30666216029987,Orange,Orange Unified,West Orange Elementary,121,19,25,0.15702479338843,4,30,66621,6029987,0,0
30666216058937,Orange,Orange Unified,Cerro Villa Middle,126,9,19,0.0714285714285714,4,30,66621,6058937,,
30666216058937,Orange,Orange Unified,Cerro Villa Middle,119,10,20,0.0840336134453782,4,30,66621,6058937,,
30666216058937,Orange,Orange Unified,Cerro Villa Middle,117,11,21,0.094017094017094,4,30,66621,6058937,,
30666216058937,Orange,Orange Unified,Cerro Villa Middle,70,9,25,0.128571428571429,4,30,66621,6058937,0,0
30666216058945,Orange,Orange Unified,McPherson Magnet,79,25,19,0.316455696202532,4,30,66621,6058945,,
30666216058945,Orange,Orange Unified,McPherson Magnet,67,18,20,0.26865671641791,4,30,66621,6058945,,
30666216058945,Orange,Orange Unified,McPherson Magnet,76,10,21,0.131578947368421,4,30,66621,6058945,,
